,transaction_id,customer_id,transaction_date,payment_method,satisfaction_level,store_branch,total_amount_GBP
2375,93376,11881,2024-02-01,Google Pay,2,Leeds Trinity,39.58
2376,93377,11277,2024-08-16,Credit Card,2,Birmingham Bullring,1.82
2377,93378,11840,2024-12-12,Google Pay,4,Leeds Trinity,70.34
2378,93379,11385,2024-07-06,Google Pay,4,London Central,108.83
2379,93380,11010,2024-01-30,Apple Pay,5,London Central,67.45
2380,93381,11077,2021-03-10,Apple Pay,4,Leeds Trinity,110.73
2381,93382,11994,2023-05-19,Apple Pay,3,London Central,48.82
2382,93383,11886,2022-07-15,Google Pay,2,Manchester Arndale,127.45
2383,93384,11486,2022-07-06,Google Pay,5,Leeds Trinity,77.41
2384,93385,11760,2021-10-22,Apple Pay,3,Glasgow Centre,1.52
2385,93386,11301,2024-06-26,Google Pay,2,Glasgow Centre,145.38
2386,93387,11643,2024-06-25,Apple Pay,5,London Central,20.07
2387,93388,11330,2024-12-17,Apple Pay,4,Manchester Arndale,37.46
2388,93389,11488,2023-02-22,Apple Pay,5,Birmingham Bullring,67.62
2389,93390,11012,2023-04-01,Credit Card,4,Birmingham Bullring,49.77
2390,93391,11425,2024-02-18,Apple Pay,5,Manchester Arndale,32.74
2391,93392,11020,2024-12-03,Cash,5,London Central,57.51
2392,93393,11398,2020-09-19,Google Pay,4,Manchester Arndale,76.22
2393,93394,11965,2020-04-05,Credit Card,5,Manchester Arndale,33.22
2394,93395,11801,2024-12-17,Google Pay,2,London Central,81.37
2395,93396,11664,2023-11-22,Apple Pay,3,Glasgow Centre,92.81
2396,93397,11805,2023-04-06,Credit Card,5,Manchester Arndale,158.04
2397,93398,11632,2021-10-04,Apple Pay,3,Leeds Trinity,9.33
2398,93399,11669,2024-04-23,Google Pay,5,London Central,64.07
2399,93400,11842,2023-07-27,Apple Pay,5,Manchester Arndale,87.0
2400,93401,11077,2024-04-26,Apple Pay,5,Leeds Trinity,2.75
2401,93402,11834,2024-06-26,Debit Card,5,Birmingham Bullring,98.97
2402,93403,11824,2023-03-21,Apple Pay,3,Birmingham Bullring,91.87
2403,93404,11500,2022-04-16,Google Pay,4,London Central,121.03
2404,93405,11973,2023-08-21,Debit Card,4,London Central,140.63
2405,93406,11628,2023-05-07,Credit Card,3,Glasgow Centre,114.67
2406,93407,11755,2023-07-02,Credit Card,4,Manchester Arndale,159.87
2407,93408,11250,2021-09-26,Google Pay,5,Birmingham Bullring,28.1
2408,93409,11074,2023-12-30,Credit Card,1,London Central,34.52
2409,93410,11429,2020-05-06,Google Pay,4,Birmingham Bullring,41.89
2410,93411,11648,2021-03-30,Credit Card,4,Manchester Arndale,109.87
2411,93412,11037,2020-02-23,Google Pay,5,Leeds Trinity,103.83
2412,93413,11152,2021-12-10,Credit Card,4,Birmingham Bullring,63.93
2413,93414,11122,2020-03-04,Apple Pay,1,London Central,78.21
2414,93415,11073,2021-02-13,Google Pay,2,Manchester Arndale,130.41
2415,93416,11763,2020-11-07,Debit Card,4,Birmingham Bullring,74.23
2416,93417,11332,2024-01-11,Google Pay,2,London Central,5.31
2417,93418,11284,2024-01-08,Apple Pay,4,Glasgow Centre,8.94
2418,93419,11549,2023-07-29,Credit Card,3,London Central,82.83
2419,93420,11720,2022-09-12,Apple Pay,5,London Central,95.2
2420,93421,11892,2021-09-04,Cash,5,Manchester Arndale,26.72
2421,93422,11907,2022-08-22,Apple Pay,4,Leeds Trinity,146.46
2422,93423,11667,2022-10-01,Google Pay,2,Leeds Trinity,83.12
2423,93424,11754,2021-06-17,Apple Pay,3,Birmingham Bullring,20.53
2424,93425,11387,2022-06-02,Google Pay,3,London Central,228.22
2425,93426,11702,2024-12-26,Apple Pay,4,Leeds Trinity,127.78
2426,93427,11432,2022-12-03,Google Pay,2,Manchester Arndale,15.36
2427,93428,11425,2023-09-29,Credit Card,4,London Central,47.67
2428,93429,11252,2023-06-14,Google Pay,5,London Central,44.17
2429,93430,11376,2024-02-24,Apple Pay,1,Manchester Arndale,148.89
2430,93431,11818,2023-05-07,Debit Card,4,London Central,31.68
2431,93432,11787,2022-11-03,Credit Card,5,Birmingham Bullring,6.1
2432,93433,11499,2024-11-21,Credit Card,3,Birmingham Bullring,103.24
2433,93434,11545,2023-06-25,Apple Pay,3,Manchester Arndale,20.62
2434,93435,11175,2024-06-25,Apple Pay,5,Leeds Trinity,40.16
2435,93436,11481,2022-08-10,Apple Pay,4,Leeds Trinity,91.39
2436,93437,11211,2023-12-09,Credit Card,4,Manchester Arndale,136.3
2437,93438,11849,2021-05-28,Apple Pay,5,Birmingham Bullring,90.05
2438,93439,11528,2024-08-10,Google Pay,5,London Central,24.61
2439,93440,11219,2023-08-26,Apple Pay,4,Birmingham Bullring,90.64
2440,93441,11498,2023-02-02,Debit Card,2,Birmingham Bullring,88.92
2441,93442,11548,2023-11-22,Google Pay,5,Leeds Trinity,157.29
2442,93443,11880,2022-12-11,Apple Pay,3,Birmingham Bullring,10.5
2443,93444,11740,2023-07-22,Google Pay,4,London Central,118.41
2444,93445,11650,2024-08-17,Apple Pay,3,Birmingham Bullring,31.95
2445,93446,11190,2023-07-20,Google Pay,4,London Central,38.2
2446,93447,11078,2023-01-05,Google Pay,2,Birmingham Bullring,86.11
2447,93448,11727,2021-07-28,Google Pay,5,Birmingham Bullring,135.35
2448,93449,11596,2023-08-14,Apple Pay,4,Birmingham Bullring,57.84
2449,93450,11247,2023-06-02,Credit Card,4,Manchester Arndale,154.82
2450,93451,11574,2022-08-24,Apple Pay,3,Manchester Arndale,35.82
2451,93452,11938,2023-02-01,Google Pay,4,London Central,34.92
2452,93453,11719,2023-11-25,Debit Card,4,Glasgow Centre,29.55
2453,93454,11389,2022-01-14,Google Pay,5,Leeds Trinity,97.58
2454,93455,11960,2022-01-12,Google Pay,5,London Central,107.96
2455,93456,11563,2022-12-23,Credit Card,5,Birmingham Bullring,137.86
2456,93457,11165,2024-03-05,Apple Pay,3,Manchester Arndale,64.28
2457,93458,11354,2024-11-21,Google Pay,5,London Central,50.26
2458,93459,11326,2022-01-21,Apple Pay,5,Manchester Arndale,110.0
2459,93460,11614,2020-03-16,Google Pay,4,Manchester Arndale,66.75
2460,93461,11872,2022-07-26,Credit Card,3,Glasgow Centre,33.1
2461,93462,11147,2023-09-24,Apple Pay,3,London Central,10.32
2462,93463,11452,2024-12-15,Apple Pay,5,London Central,52.97
2463,93464,11535,2024-11-14,Google Pay,5,London Central,18.33
2464,93465,11575,2023-06-12,Apple Pay,3,Glasgow Centre,100.53
2465,93466,11903,2023-03-30,Apple Pay,4,Manchester Arndale,72.42
2466,93467,11556,2021-04-06,Debit Card,2,Manchester Arndale,80.1
2467,93468,11663,2024-05-05,Google Pay,3,London Central,35.46
2468,93469,11895,2022-04-29,Google Pay,3,London Central,61.2
2469,93470,11190,2024-05-31,Google Pay,5,London Central,97.66
2470,93471,11849,2024-10-16,Apple Pay,5,London Central,10.45
2471,93472,11660,2021-06-26,Apple Pay,4,Birmingham Bullring,85.03
2472,93473,11313,2023-04-19,Cash,4,London Central,132.06
2473,93474,11297,2020-12-22,Google Pay,4,London Central,87.88
2474,93475,11918,2022-08-25,Credit Card,4,Manchester Arndale,24.9
2475,93476,11562,2024-03-25,Credit Card,4,Birmingham Bullring,30.93
2476,93477,11143,2023-01-22,Apple Pay,4,Birmingham Bullring,20.59
2477,93478,11135,2021-04-28,Google Pay,1,Leeds Trinity,111.28
2478,93479,11730,2021-08-12,Google Pay,4,Leeds Trinity,107.98
2479,93480,11790,2024-03-10,Apple Pay,3,London Central,45.22
2480,93481,11226,2023-03-28,Apple Pay,5,Manchester Arndale,53.28
2481,93482,11709,2024-12-30,Apple Pay,5,Birmingham Bullring,63.13
2482,93483,11451,2022-05-01,Cash,4,Glasgow Centre,21.16
2483,93484,11042,2023-08-03,Apple Pay,5,London Central,128.09
2484,93485,11347,2024-10-03,Credit Card,4,Glasgow Centre,90.41
2485,93486,11880,2023-01-11,Credit Card,5,London Central,98.1
2486,93487,11070,2021-10-11,Credit Card,3,Birmingham Bullring,91.95
2487,93488,11329,2024-12-26,Apple Pay,5,London Central,24.34
2488,93489,11894,2022-06-11,Cash,4,London Central,31.95
2489,93490,11527,2023-01-06,Google Pay,3,Leeds Trinity,121.29
2490,93491,11311,2023-06-13,Apple Pay,5,London Central,33.74
2491,93492,11996,2024-02-04,Cash,5,London Central,64.21
2492,93493,11047,2023-02-16,Google Pay,3,London Central,28.98
2493,93494,11066,2023-07-31,Apple Pay,2,London Central,59.88
2494,93495,11190,2024-04-26,Google Pay,5,Birmingham Bullring,95.64
2495,93496,11593,2024-11-05,Google Pay,1,Leeds Trinity,18.9
2496,93497,11287,2022-08-21,Google Pay,1,Glasgow Centre,16.86
2497,93498,11158,2024-05-21,Apple Pay,3,Birmingham Bullring,77.54
2498,93499,11704,2024-04-07,Apple Pay,1,Manchester Arndale,117.32
2499,93500,11846,2023-12-08,Apple Pay,2,Glasgow Centre,35.68
2500,93501,11729,2021-10-11,Debit Card,2,Glasgow Centre,96.02
2501,93502,11548,2024-06-24,Google Pay,5,Leeds Trinity,23.02
2502,93503,11756,2024-10-05,Debit Card,5,Birmingham Bullring,55.36
2503,93504,11538,2023-12-20,Apple Pay,5,Leeds Trinity,89.9
2504,93505,11631,2023-08-11,Cash,4,Glasgow Centre,39.28
2505,93506,11612,2023-10-07,Apple Pay,5,Manchester Arndale,74.74
2506,93507,11749,2024-08-02,Credit Card,5,London Central,154.82
2507,93508,11445,2023-08-16,Google Pay,3,Birmingham Bullring,35.67
2508,93509,11683,2024-11-29,Google Pay,4,Manchester Arndale,32.22
2509,93510,11366,2023-12-15,Credit Card,4,Birmingham Bullring,3.98
2510,93511,11241,2023-09-01,Google Pay,5,Glasgow Centre,38.23
2511,93512,11045,2022-03-12,Google Pay,4,Leeds Trinity,29.28
2512,93513,11499,2021-03-13,Google Pay,5,Glasgow Centre,66.03
2513,93514,11653,2023-09-11,Google Pay,4,Manchester Arndale,30.42
2514,93515,11434,2024-06-02,Credit Card,4,London Central,16.29
2515,93516,11343,2024-05-01,Credit Card,3,London Central,106.64
2516,93517,11065,2023-09-08,Apple Pay,4,Glasgow Centre,95.48
2517,93518,11924,2024-03-11,Credit Card,5,Manchester Arndale,153.92
2518,93519,11704,2024-01-14,Credit Card,5,Manchester Arndale,18.86
2519,93520,11215,2024-07-18,Google Pay,4,London Central,62.35
2520,93521,11518,2024-12-20,Debit Card,5,Birmingham Bullring,63.81
2521,93522,11891,2023-04-05,Google Pay,5,Birmingham Bullring,60.74
2522,93523,11681,2024-12-08,Apple Pay,1,London Central,90.76
2523,93524,11431,2023-02-22,Apple Pay,4,Manchester Arndale,11.4
2524,93525,11419,2023-01-22,Apple Pay,5,Manchester Arndale,48.71
2525,93526,11395,2024-06-09,Google Pay,3,Manchester Arndale,69.17
2526,93527,11467,2023-05-02,Credit Card,3,London Central,25.72
2527,93528,11279,2023-06-28,Apple Pay,5,Birmingham Bullring,69.99
2528,93529,11394,2024-12-22,Credit Card,5,Birmingham Bullring,28.89
2529,93530,11265,2020-05-19,Cash,5,Glasgow Centre,94.81
2530,93531,11788,2021-11-12,Google Pay,5,Leeds Trinity,50.14
2531,93532,11117,2024-12-27,Apple Pay,5,Manchester Arndale,48.91
2532,93533,11548,2023-08-29,Credit Card,5,London Central,76.28
2533,93534,11963,2023-06-03,Google Pay,2,Birmingham Bullring,33.21
2534,93535,11446,2024-10-14,Google Pay,3,Birmingham Bullring,46.6
2535,93536,11342,2023-02-11,Debit Card,5,London Central,90.62
2536,93537,11364,2023-04-19,Google Pay,2,London Central,58.82
2537,93538,11562,2024-05-04,Google Pay,4,London Central,88.96
2538,93539,11063,2024-06-01,Google Pay,4,London Central,34.77
2539,93540,11592,2022-02-18,Cash,4,London Central,67.44
2540,93541,11534,2023-03-12,Google Pay,4,Leeds Trinity,100.27
2541,93542,11960,2022-07-27,Google Pay,2,London Central,90.88
2542,93543,11487,2021-06-30,Debit Card,5,Manchester Arndale,27.07
2543,93544,11756,2024-09-02,Apple Pay,3,London Central,75.66
2544,93545,11695,2024-02-15,Google Pay,4,Manchester Arndale,2.28
2545,93546,11764,2024-01-08,Google Pay,5,Leeds Trinity,124.42
2546,93547,11465,2023-06-30,Apple Pay,4,London Central,98.38
2547,93548,11427,2023-08-08,Google Pay,5,Birmingham Bullring,36.78
2548,93549,11814,2020-07-03,Credit Card,4,Leeds Trinity,46.37
2549,93550,11351,2023-02-09,Credit Card,3,Leeds Trinity,21.84
2550,93551,11360,2024-10-22,Debit Card,4,Manchester Arndale,75.8
2551,93552,11727,2021-09-18,Credit Card,2,Birmingham Bullring,58.29
2552,93553,11988,2024-03-16,Debit Card,4,Birmingham Bullring,89.65
2553,93554,11337,2022-03-01,Apple Pay,5,Leeds Trinity,15.06
2554,93555,11301,2024-05-27,Credit Card,3,Leeds Trinity,73.5
2555,93556,11545,2024-08-02,Apple Pay,5,Leeds Trinity,184.31
2556,93557,11216,2024-07-03,Google Pay,4,Manchester Arndale,30.96
2557,93558,11480,2022-08-11,Apple Pay,5,Manchester Arndale,156.45
2558,93559,11312,2021-01-25,Credit Card,4,Leeds Trinity,15.95
2559,93560,11706,2021-07-13,Google Pay,3,London Central,104.98
2560,93561,11321,2024-08-01,Google Pay,5,London Central,85.93
2561,93562,11826,2023-09-13,Google Pay,5,London Central,51.82
2562,93563,11405,2023-06-24,Google Pay,5,Leeds Trinity,18.13
2563,93564,11663,2024-04-14,Cash,4,Glasgow Centre,116.36
2564,93565,11971,2024-05-19,Apple Pay,1,London Central,28.64
2565,93566,11260,2024-08-08,Google Pay,1,Leeds Trinity,54.18
2566,93567,11964,2023-01-10,Google Pay,4,Birmingham Bullring,64.81
2567,93568,11890,2022-07-28,Google Pay,4,Manchester Arndale,20.44
2568,93569,11139,2024-06-06,Debit Card,5,London Central,41.67
2569,93570,11748,2024-04-25,Google Pay,4,London Central,65.83
2570,93571,11107,2022-02-22,Credit Card,5,Manchester Arndale,116.76
2571,93572,11445,2024-11-10,Apple Pay,5,London Central,25.38
2572,93573,11929,2024-07-25,Credit Card,3,Leeds Trinity,134.56
2573,93574,11541,2023-02-18,Credit Card,4,Manchester Arndale,28.5
2574,93575,11677,2021-08-15,Apple Pay,3,Birmingham Bullring,62.68
2575,93576,11804,2023-05-11,Google Pay,3,London Central,18.96
2576,93577,11808,2023-05-14,Apple Pay,2,London Central,70.37
2577,93578,11670,2023-04-08,Google Pay,5,London Central,113.02
2578,93579,11641,2024-07-08,Debit Card,2,London Central,85.21
2579,93580,11350,2020-03-13,Google Pay,4,Leeds Trinity,63.32
2580,93581,11979,2021-08-21,Google Pay,4,Manchester Arndale,65.84
2581,93582,11062,2024-05-27,Apple Pay,5,Manchester Arndale,23.21
2582,93583,11097,2023-02-20,Google Pay,5,London Central,106.86
2583,93584,11706,2023-03-09,Credit Card,5,Leeds Trinity,75.17
2584,93585,11934,2023-11-02,Google Pay,3,Manchester Arndale,116.75
2585,93586,11657,2023-09-13,Credit Card,3,London Central,133.3
2586,93587,11742,2024-07-15,Apple Pay,4,Manchester Arndale,106.68
2587,93588,11037,2023-08-17,Credit Card,3,London Central,30.67
2588,93589,11133,2023-08-09,Google Pay,3,Birmingham Bullring,27.24
2589,93590,11308,2022-06-13,Apple Pay,3,London Central,57.66
2590,93591,11333,2021-04-18,Apple Pay,4,London Central,6.88
2591,93592,11325,2023-06-03,Debit Card,1,Glasgow Centre,100.4
2592,93593,11287,2021-09-28,Google Pay,5,Birmingham Bullring,53.43
2593,93594,11299,2023-02-25,Credit Card,4,Manchester Arndale,39.09
2594,93595,11679,2024-05-08,Google Pay,3,London Central,119.66
2595,93596,11404,2024-07-21,Apple Pay,4,Manchester Arndale,54.82
2596,93597,11578,2020-07-13,Credit Card,3,Leeds Trinity,76.2
2597,93598,11005,2022-03-07,Credit Card,5,Leeds Trinity,16.7
2598,93599,11982,2022-10-31,Apple Pay,4,Birmingham Bullring,125.47
2599,93600,11057,2024-08-21,Credit Card,4,Leeds Trinity,52.02
2600,93601,11468,2023-08-18,Credit Card,3,Birmingham Bullring,52.22
2601,93602,11530,2024-12-14,Credit Card,4,Birmingham Bullring,57.2
2602,93603,11884,2022-04-04,Apple Pay,3,London Central,63.03
2603,93604,11603,2023-11-19,Google Pay,3,London Central,102.79
2604,93605,11934,2023-09-30,Credit Card,4,Glasgow Centre,67.81
2605,93606,11284,2024-05-31,Google Pay,2,Birmingham Bullring,1.88
2606,93607,11648,2024-10-21,Google Pay,5,Birmingham Bullring,19.35
2607,93608,11411,2022-12-22,Debit Card,5,Birmingham Bullring,109.22
2608,93609,11325,2022-09-23,Credit Card,3,Leeds Trinity,135.79
2609,93610,11050,2022-09-25,Cash,4,Manchester Arndale,82.76
2610,93611,11992,2023-10-04,Debit Card,3,London Central,38.54
2611,93612,11239,2023-09-24,Credit Card,4,Birmingham Bullring,36.53
2612,93613,11507,2023-06-14,Apple Pay,5,Birmingham Bullring,78.19
2613,93614,11796,2023-05-21,Google Pay,3,Leeds Trinity,23.93
2614,93615,11737,2022-06-16,Google Pay,3,London Central,54.83
2615,93616,11388,2023-01-22,Google Pay,4,London Central,49.24
2616,93617,11009,2022-08-14,Google Pay,5,Manchester Arndale,84.43
2617,93618,11492,2023-12-07,Debit Card,5,London Central,58.21
2618,93619,11931,2023-07-31,Google Pay,3,Glasgow Centre,4.33
2619,93620,11019,2024-08-01,Apple Pay,4,Birmingham Bullring,30.01
2620,93621,11238,2021-06-23,Google Pay,4,London Central,64.41
2621,93622,11069,2023-06-02,Apple Pay,4,Manchester Arndale,92.36
2622,93623,11734,2023-12-17,Google Pay,4,London Central,139.36
2623,93624,11726,2024-03-19,Apple Pay,4,Leeds Trinity,137.39
2624,93625,11081,2024-08-20,Credit Card,4,Manchester Arndale,44.48
2625,93626,11975,2023-06-27,Apple Pay,4,Manchester Arndale,45.31
2626,93627,11342,2024-09-18,Debit Card,4,London Central,27.5
2627,93628,11480,2023-04-21,Debit Card,2,London Central,20.14
2628,93629,11601,2023-05-12,Credit Card,4,Manchester Arndale,94.06
2629,93630,11479,2024-12-27,Credit Card,5,Manchester Arndale,167.37
2630,93631,11554,2022-08-29,Apple Pay,5,London Central,76.72
2631,93632,11865,2024-08-11,Google Pay,5,Leeds Trinity,64.72
2632,93633,11992,2023-01-13,Google Pay,3,Birmingham Bullring,82.9
2633,93634,11255,2021-03-13,Apple Pay,5,Leeds Trinity,5.97
2634,93635,11752,2023-08-13,Debit Card,3,Glasgow Centre,54.72
2635,93636,11921,2022-06-27,Google Pay,5,London Central,69.11
2636,93637,11125,2022-03-15,Apple Pay,2,Leeds Trinity,51.53
2637,93638,11895,2022-11-29,Google Pay,5,London Central,9.85
2638,93639,11418,2021-01-12,Debit Card,3,London Central,14.65
2639,93640,11059,2020-12-15,Apple Pay,3,London Central,60.06
2640,93641,11498,2020-08-15,Google Pay,1,Manchester Arndale,17.18
2641,93642,11932,2024-04-09,Google Pay,3,Manchester Arndale,14.1
2642,93643,11491,2022-07-06,Apple Pay,5,London Central,42.76
2643,93644,11385,2024-04-04,Google Pay,4,London Central,47.61
2644,93645,11073,2023-03-27,Credit Card,4,Birmingham Bullring,91.84
2645,93646,11467,2023-10-17,Google Pay,1,Manchester Arndale,68.66
2646,93647,11302,2024-05-31,Credit Card,4,Leeds Trinity,88.56
2647,93648,11315,2024-10-21,Apple Pay,5,Manchester Arndale,210.79
2648,93649,11669,2022-05-26,Cash,5,London Central,93.31
2649,93650,11606,2024-08-10,Apple Pay,4,London Central,44.91
2650,93651,11720,2024-12-16,Debit Card,4,Birmingham Bullring,160.49
2651,93652,11385,2020-11-18,Credit Card,5,Manchester Arndale,58.86
2652,93653,11050,2024-04-11,Cash,5,Manchester Arndale,22.6
2653,93654,11605,2022-03-03,Google Pay,2,Manchester Arndale,14.43
2654,93655,11704,2021-06-19,Credit Card,2,London Central,29.48
2655,93656,11993,2023-05-19,Debit Card,3,Manchester Arndale,9.96
2656,93657,11507,2023-01-05,Google Pay,4,London Central,58.68
2657,93658,11470,2024-11-30,Google Pay,4,London Central,33.01
2658,93659,11108,2024-12-09,Debit Card,4,London Central,92.95
2659,93660,11105,2023-01-15,Apple Pay,2,Birmingham Bullring,121.35
2660,93661,11447,2024-04-03,Google Pay,1,Birmingham Bullring,49.57
2661,93662,11631,2023-03-03,Google Pay,4,Birmingham Bullring,64.5
2662,93663,11111,2022-12-13,Apple Pay,5,London Central,22.77
2663,93664,11985,2023-04-25,Google Pay,2,Birmingham Bullring,8.28
2664,93665,11201,2022-01-01,Apple Pay,2,Leeds Trinity,90.43
2665,93666,11244,2023-08-23,Apple Pay,4,Manchester Arndale,62.51
2666,93667,11446,2022-01-09,Google Pay,3,London Central,19.76
2667,93668,11241,2024-11-16,Apple Pay,3,London Central,131.21
2668,93669,11390,2023-06-28,Debit Card,4,Birmingham Bullring,64.64
2669,93670,11305,2022-03-21,Apple Pay,5,Birmingham Bullring,28.45
2670,93671,11532,2023-03-22,Debit Card,5,Birmingham Bullring,192.74
2671,93672,11231,2024-08-17,Apple Pay,4,Manchester Arndale,81.2
2672,93673,11345,2023-01-12,Apple Pay,5,Leeds Trinity,43.6
2673,93674,11549,2022-05-26,Google Pay,4,London Central,162.32
2674,93675,11517,2023-02-07,Apple Pay,4,London Central,60.68
2675,93676,11069,2023-11-16,Apple Pay,3,Leeds Trinity,98.87
2676,93677,11028,2024-12-12,Google Pay,5,Birmingham Bullring,28.95
2677,93678,11611,2024-03-27,Apple Pay,2,Manchester Arndale,95.24
2678,93679,11475,2022-12-22,Google Pay,5,London Central,93.44
2679,93680,11858,2022-09-17,Apple Pay,5,Manchester Arndale,56.96
2680,93681,11262,2020-02-08,Google Pay,3,Birmingham Bullring,4.94
2681,93682,11640,2022-08-01,Apple Pay,4,Manchester Arndale,91.87
2682,93683,11026,2021-03-07,Google Pay,4,Birmingham Bullring,64.64
2683,93684,11960,2024-04-06,Apple Pay,4,Leeds Trinity,30.91
2684,93685,11757,2022-03-05,Credit Card,2,Glasgow Centre,45.75
2685,93686,11264,2021-04-11,Credit Card,5,Manchester Arndale,123.06
2686,93687,11835,2023-03-25,Google Pay,4,Birmingham Bullring,109.83
2687,93688,11339,2024-03-15,Debit Card,5,Leeds Trinity,71.39
2688,93689,11696,2023-07-11,Apple Pay,5,Leeds Trinity,115.05
2689,93690,11506,2024-10-26,Apple Pay,5,Manchester Arndale,11.75
2690,93691,11613,2023-02-09,Google Pay,3,Birmingham Bullring,40.3
2691,93692,11348,2023-09-14,Apple Pay,2,Leeds Trinity,28.31
2692,93693,11689,2024-05-01,Cash,4,London Central,131.38
2693,93694,11960,2022-03-22,Google Pay,3,Manchester Arndale,100.17
2694,93695,11724,2024-03-23,Google Pay,5,London Central,64.75
2695,93696,11737,2024-09-26,Google Pay,4,Manchester Arndale,88.08
